Date,Sediment - Fine_136106A_kilograms
2001-08-10,502.904340668487
2001-08-11,487.540238738622
2001-08-12,470.925058143108
2001-08-13,453.586401651527
2001-08-14,435.853040769306
2001-08-15,418.010143611737
2001-08-16,400.248307344394
2001-08-17,382.717680944104
2001-08-18,365.67320141612
2001-08-19,349.140744198134
2001-08-20,333.179547779206
2001-08-21,317.808701478271
2001-08-22,302.994710447466
2001-08-23,288.84917817971
2001-08-24,275.413198145335
2001-08-25,262.568358583051
2001-08-26,250.738426430067
2001-08-27,239.135905123649
2001-08-28,228.038877015275
2001-08-29,217.535483775289
2001-08-30,207.548281020457
2001-08-31,198.039703601288
2001-09-01,189.309576503313
2001-09-02,310.756330370462
2001-09-03,329.461929196701
2001-09-04,350.703215635393
2001-09-05,372.705695859357
2001-09-06,393.725496169984
2001-09-07,413.229677799265
2001-09-08,431.098244778858
2001-09-09,477.041173911972
2001-09-10,500.009508093744
2001-09-11,515.828096213726
2001-09-12,531.4480567722
2001-09-13,541.514907605489
2001-09-14,547.005237486659
2001-09-15,546.901262031131
2001-09-16,542.475476664096
2001-09-17,534.209254773194
2001-09-18,522.644806340044
2001-09-19,508.890080176562
2001-09-20,493.266977676255
2001-09-21,476.198137136145
2001-09-22,457.375094981923
2001-09-23,433.99118072558
2001-09-24,411.576053361039
2001-09-25,390.209533018342
2001-09-26,370.04746106472
2001-09-27,351.045736248411
2001-09-28,332.903961128469
2001-09-29,315.702724916339
2001-09-30,299.44190162593
2001-10-01,284.612162138099
2001-10-02,270.610394140343
2001-10-03,257.886307768143
2001-10-04,245.436009250261
2001-10-05,233.394025180314
2001-10-06,222.033485510967
2001-10-07,211.279031900578
2001-10-08,201.179780406633
2001-10-09,192.308259063622
2001-10-10,183.518495980719
2001-10-11,175.348762009542
2001-10-12,169.029989475506
2001-10-13,161.852128711412
2001-10-14,161.017507398784
2001-10-15,158.410076612007
2001-10-16,152.957909843258
2001-10-17,150.273818787199
2001-10-18,225.808659716325
2001-10-19,244.417477563055
2001-10-20,253.157083603129
2001-10-21,277.498501677576
2001-10-22,301.467255490452
2001-10-23,323.669484453846
2001-10-24,343.249256913387
2001-10-25,359.715646579292
2001-10-26,376.231849287049
2001-10-27,422.392129090615
2001-10-28,425.849047671033
2001-10-29,441.786729848917
2001-10-30,456.067519179391
2001-10-31,464.641138203399
2001-11-01,468.64626835452
2001-11-02,469.277261311449
2001-11-03,466.013048398932
2001-11-04,461.866495847208
2001-11-05,453.300006822411
2001-11-06,442.682403835491
2001-11-07,430.2566861907
2001-11-08,416.606593571405
2001-11-09,403.009129266076
2001-11-10,566.213862116667
2001-11-11,909.644015967348
2001-11-12,1007.71713342161
2001-11-13,1034.14157455804
2001-11-14,1077.3808709564
2001-11-15,1114.95945145864
2001-11-16,1126.47720607421
2001-11-17,1112.85748429596
2001-11-18,1069.59936670515
2001-11-19,1312.81758405454
2001-11-20,1701.88301949156
2001-11-21,1832.0788780172
2001-11-22,1902.7731615206
2001-11-23,1906.50284621313
2001-11-24,1847.61864292083
2001-11-25,1742.64749862702
2001-11-26,1604.88648789628
2001-11-27,1737.45750943349
2001-11-28,1830.34302084031
2001-11-29,1842.34998353945
2001-11-30,1814.86435566122
2001-12-01,1778.96401889753
2001-12-02,1696.37750797839
2001-12-03,1580.13695500478
2001-12-04,1439.89730944317
2001-12-05,1286.24781243569
2001-12-06,1128.98277452539
2001-12-07,1029.79180240753
2001-12-08,898.779134000464
2001-12-09,772.058991711719
2001-12-10,658.827320665416
2001-12-11,554.649971091776
2001-12-12,471.612637977499
2001-12-13,383.22853666064
2001-12-14,299.258210705287
2001-12-15,240.392597522206
2001-12-16,205.048207737732
2001-12-17,362.389846650818
2001-12-18,1286.92203332293
2001-12-19,1979.34673532694
2001-12-20,1971.43391540347
2001-12-21,1944.44994883613
2001-12-22,1844.72242278155
2001-12-23,1665.6345540729
2001-12-24,1422.67483710844
2001-12-25,1143.04103529226
2001-12-26,933.214662271194
2001-12-27,774.3392829841
2001-12-28,649.699238081889
2001-12-29,550.967050157169
2001-12-30,486.716058354677
2001-12-31,405.270888055557
2002-01-01,355.117618135726
2002-01-02,282.639253273686
2002-01-03,228.281432379846
2002-01-04,188.952687343638
2002-01-05,809.678339855953
2002-01-06,1086.82509462154
2002-01-07,1435.98621656098
2002-01-08,1685.10946046329
2002-01-09,1816.66027612322
2002-01-10,1838.37360749702
2002-01-11,1774.01200178652
2002-01-12,2052.66910465687
2002-01-13,2210.12368395568
2002-01-14,2255.16564059062
2002-01-15,2227.39864513633
2002-01-16,2151.43613963708
2002-01-17,2048.65177440103
2002-01-18,2126.43413743357
2002-01-19,2036.29400160934
2002-01-20,1934.84259515317
2002-01-21,1826.16855852145
2002-01-22,1714.88448125502
2002-01-23,1605.00633224213
2002-01-24,1496.32004851769
2002-01-25,1394.69073672628
2002-01-26,1446.57110381638
2002-01-27,1350.74652978227
2002-01-28,1258.35318927691
2002-01-29,1169.55323985415
2002-01-30,1085.13863557316
2002-01-31,1005.1658421879
2002-02-01,931.456435452143
2002-02-02,875.299313248267
2002-02-03,827.350138654057
2002-02-04,1070.63874759042
2002-02-05,1058.74126408189
2002-02-06,1100.38526435793
2002-02-07,1166.63391828276
2002-02-08,1462.33258289258
2002-02-09,1576.95604987353
2002-02-10,1687.96206998678
2002-02-11,1756.49805622666
2002-02-12,1721.90502703605
2002-02-13,1679.74176393638
2002-02-14,1598.93825866308
2002-02-15,1517.07768550586
2002-02-16,1468.69277268736
2002-02-17,1404.89328797253
2002-02-18,1332.72417417222
2002-02-19,1255.181098264
2002-02-20,1175.29068675864
2002-02-21,1095.33243133624
2002-02-22,1018.63601188094
2002-02-23,946.761284065276
2002-02-24,907.136707088252
2002-02-25,866.526761462779
2002-02-26,880.973730601028
2002-02-27,846.534601125907
2002-02-28,811.014089877488
2002-03-01,779.60591768994
2002-03-02,791.391561377862
2002-03-03,807.103539275729
2002-03-04,828.711913435336
2002-03-05,848.322886090411
2002-03-06,862.625075603267
2002-03-07,869.3979079121
2002-03-08,866.999510001289
2002-03-09,855.946419719944
2002-03-10,877.028963773731
2002-03-11,876.842463766689
2002-03-12,866.727419776456
2002-03-13,848.469609285369
2002-03-14,824.246721912659
2002-03-15,795.270820939998
2002-03-16,758.412969677325
2002-03-17,704.563287041958
2002-03-18,654.365748652416
2002-03-19,607.832783665513
2002-03-20,564.291508191414
2002-03-21,523.707249379655
2002-03-22,486.605293067737
2002-03-23,452.523945275393
2002-03-24,437.617478044656
2002-03-25,421.512015465641
2002-03-26,404.855505216387
2002-03-27,384.489385366712
2002-03-28,369.214298131107
2002-03-29,430.230524049648
2002-03-30,362.370607236725
2002-03-31,308.128759674485
2002-04-01,297.973700000646
2002-04-02,365.460315640255
2002-04-03,463.551153241403
2002-04-04,550.864457270502
2002-04-05,622.8271651239
2002-04-06,678.250142853852
2002-04-07,745.153778808174
2002-04-08,792.054611751189
2002-04-09,821.209992743
2002-04-10,835.523280379648
2002-04-11,837.49861167503
2002-04-12,829.786425239037
2002-04-13,815.523536903388
2002-04-14,795.762824455129
2002-04-15,770.68191613603
2002-04-16,722.131534263599
2002-04-17,717.084019634223
2002-04-18,715.207643235333
2002-04-19,722.606902436921
2002-04-20,734.045774841843
2002-04-21,773.842001897527
2002-04-22,805.970987134007
2002-04-23,829.315789745843
2002-04-24,843.561860345427
2002-04-25,841.435296073853
2002-04-26,811.817070335067
2002-04-27,781.314346657817
2002-04-28,750.056538447962
2002-04-29,720.107259453311
2002-04-30,694.055997680777
2002-05-01,663.303530751263
2002-05-02,640.696335431815
2002-05-03,618.221571404176
2002-05-04,597.476827469393
2002-05-05,600.878334513597
2002-05-06,599.625170726709
2002-05-07,594.343523343139
2002-05-08,585.329236470129
2002-05-09,573.528870306355
2002-05-10,558.857533287353
2002-05-11,542.346670200262
2002-05-12,524.506164390521
2002-05-13,505.839389078101
2002-05-14,467.11508301854
2002-05-15,432.869029244443
2002-05-16,402.317733173374
2002-05-17,374.608589733798
2002-05-18,349.804823868287
2002-05-19,342.83982071969
2002-05-20,334.284922835997
2002-05-21,324.758604598106
2002-05-22,314.472823845951
2002-05-23,302.952985550646
2002-05-24,278.956575799714
2002-05-25,258.578637347008
2002-05-26,244.395785807021
2002-05-27,230.180303985899
2002-05-28,222.783843919103
2002-05-29,294.94862234729
2002-05-30,301.635998052874
2002-05-31,307.751229429927
2002-06-01,316.436366470543
2002-06-02,322.263228474157
2002-06-03,385.699742660674
2002-06-04,697.661466486909
2002-06-05,830.684274604847
2002-06-06,962.00154922003
2002-06-07,1089.7822495116
2002-06-08,1191.61408725297
2002-06-09,1580.70778901371
2002-06-10,1744.86079346521
2002-06-11,2050.12706252734
2002-06-12,2809.18416383808
2002-06-13,4190.58546858535
2002-06-14,5910.5162189274
2002-06-15,7396.78771694709
2002-06-16,8243.94984949544
2002-06-17,8517.56236733431
2002-06-18,8199.30365246269
2002-06-19,7545.7520004449
2002-06-20,6736.54276718166
2002-06-21,5893.27872358284
2002-06-22,5087.42506945942
2002-06-23,4359.98888367853
2002-06-24,3723.9104846968
2002-06-25,3177.67431751543
2002-06-26,2712.06185040127
2002-06-27,2315.39512859369
2002-06-28,1977.51128420178
2002-06-29,1689.91043575388
2002-06-30,1446.31686973304
2002-07-01,1228.33346792861
2002-07-02,1056.52681651106
2002-07-03,922.810762320934
2002-07-04,815.88929877377
2002-07-05,728.174915540166
2002-07-06,654.390952244627
2002-07-07,591.720839272295
2002-07-08,538.296196062254
2002-07-09,492.453549370131
2002-07-10,451.920466947702
2002-07-11,417.117545540414
2002-07-12,386.135769404827
2002-07-13,358.386912533014
2002-07-14,333.866010184448
2002-07-15,311.663392616935
2002-07-16,291.85143812392
2002-07-17,273.720939336471
2002-07-18,257.345981238872
2002-07-19,242.5010173119
2002-07-20,228.655143618996
2002-07-21,215.911222722965
2002-07-22,204.442454525245
2002-07-23,193.913935547815
2002-07-24,183.751899684099
2002-07-25,174.532394078145
2002-07-26,165.905762204521
2002-07-27,157.782202368128
2002-07-28,150.205321046434
2002-07-29,142.961512940872
2002-07-30,136.293166827665
2002-07-31,129.851365272981
2002-08-01,124.034193007587
2002-08-02,118.418700316601
2002-08-03,113.047890397679
2002-08-04,107.929860360061
2002-08-05,103.054814726156
2002-08-06,98.3617703199661
2002-08-07,94.0677936641055
2002-08-08,90.4797737265696
2002-08-09,86.9817152581984
2002-08-10,83.5048713419682
2002-08-11,80.1080220281411
2002-08-12,76.8253983804409
2002-08-13,73.5946097241723
2002-08-14,70.4831222127009
2002-08-15,67.493813887492
2002-08-16,64.6027035862628
2002-08-17,61.8807248791454
2002-08-18,59.3189749189701
2002-08-19,56.9035302745832
2002-08-20,124.963260261976
2002-08-21,165.916775703825
2002-08-22,666.901795276784
2002-08-23,1171.6743271372
2002-08-24,1555.76188368427
2002-08-25,2208.52542417715
2002-08-26,3143.87695393434
2002-08-27,3625.79829629251
2002-08-28,3872.54062168111
2002-08-29,3903.15785248151
2002-08-30,3767.54671204021
2002-08-31,3521.0600340519
2002-09-01,3170.74377476393
2002-09-02,2809.14519924876
2002-09-03,2455.2092732383
2002-09-04,2122.34543572171
2002-09-05,1815.20943493278
2002-09-06,1536.80211030548
2002-09-07,1288.33558474851
2002-09-08,1067.85682046549
2002-09-09,875.467926505562
2002-09-10,723.374230950958
2002-09-11,601.616751329221
2002-09-12,506.518405847793
2002-09-13,431.13350371995
2002-09-14,370.386102815768
2002-09-15,320.670663409963
2002-09-16,279.642620647172
2002-09-17,245.766303028908
2002-09-18,217.10231300918
2002-09-19,191.022798383569
2002-09-20,162.934927810285
2002-09-21,140.483866342994
2002-09-22,121.797962813055
2002-09-23,106.595016753844
2002-09-24,93.8125231043179
2002-09-25,82.7645989087113
2002-09-26,73.7784813324835
2002-09-27,66.2125452173305
2002-09-28,59.9540780776438
2002-09-29,55.5294993828074
2002-09-30,51.2840797052402
2002-10-01,47.396089170137
2002-10-02,43.8418723477727
2002-10-03,40.746624374
2002-10-04,37.9340720085804
2002-10-05,35.3007981272187
2002-10-06,32.9124459292075
2002-10-07,30.7137631798628
2002-10-08,28.7105298933371
2002-10-09,26.8829718158908
2002-10-10,25.2617583401763
2002-10-11,23.7552055702046
2002-10-12,22.4163394954756
2002-10-13,21.1729330414648
2002-10-14,20.2210047198752
2002-10-15,20.2121056159214
2002-10-16,18.9745287104082
2002-10-17,17.7898704409844
2002-10-18,16.6817012244894
2002-10-19,15.657325406313
2002-10-20,14.7247670461877
2002-10-21,13.9476273815739
2002-10-22,13.1678025919756
2002-10-23,12.4201434999048
2002-10-24,11.7337940640068
2002-10-25,11.1032836174348
2002-10-26,10.4931089230056
2002-10-27,10.0421287184061
2002-10-28,29.6498839478509
2002-10-29,27.5547259490341
2002-10-30,25.6088572923869
2002-10-31,23.6624069298363
2002-11-01,21.8902528914834
2002-11-02,20.3933642891432
2002-11-03,19.2079997090713
2002-11-04,18.0569754058049
2002-11-05,18.9222133914712
2002-11-06,17.7337312974581
2002-11-07,16.6842445939566
2002-11-08,15.6995636205968
2002-11-09,14.7429748896534
2002-11-10,14.976312254414
2002-11-11,15.3724709724158
2002-11-12,15.5562925904015
2002-11-13,14.683646244163
2002-11-14,13.8316204753533
2002-11-15,13.8723122075914
2002-11-16,54.3277334960707
2002-11-17,60.8929079404187
2002-11-18,55.3672787561793
2002-11-19,76.406473434277
2002-11-20,109.427809856122
2002-11-21,144.833324333701
2002-11-22,187.795880820837
2002-11-23,232.094563986413
2002-11-24,264.846376873428
2002-11-25,285.956702961687
2002-11-26,296.433689548361
2002-11-27,298.337340556619
2002-11-28,294.161390640658
2002-11-29,285.649872421402
2002-11-30,273.874219791558
2002-12-01,262.653484003225
2002-12-02,311.779877315024
2002-12-03,297.097273348966
2002-12-04,281.957580559545
2002-12-05,269.90813117422
2002-12-06,255.125003728506
2002-12-07,240.824692330737
2002-12-08,227.165248150399
2002-12-09,214.047236910701
2002-12-10,207.559307214401
2002-12-11,270.999851940228
2002-12-12,259.722183819296
2002-12-13,248.623649976978
2002-12-14,267.820116010574
2002-12-15,301.894596931716
2002-12-16,333.047246789322
2002-12-17,379.662733736992
2002-12-18,430.170532922833
2002-12-19,467.202120182101
2002-12-20,492.654882987609
2002-12-21,507.897986923427
2002-12-22,502.92151134817
2002-12-23,501.85542995801
2002-12-24,494.226441964692
2002-12-25,489.610867411569
2002-12-26,496.910778023695
2002-12-27,465.657681384119
2002-12-28,0
2002-12-29,395.991274216058
2002-12-30,400.83313264884
2002-12-31,405.666557013945
2003-01-01,413.747275816398
2003-01-02,416.784592064328
2003-01-03,415.117214964538
2003-01-04,409.860102927059
2003-01-05,401.626393591176
2003-01-06,390.692113076737
2003-01-07,378.25585372304
2003-01-08,364.498773533557
2003-01-09,349.837714158693
2003-01-10,335.038120264242
2003-01-11,320.451941694344
2003-01-12,305.88421442286
2003-01-13,287.554774170757
2003-01-14,255.275846075435
2003-01-15,228.270837025463
2003-01-16,208.241655320547
2003-01-17,188.215027953356
2003-01-18,171.276184012016
2003-01-19,156.983455087943
2003-01-20,144.285350491321
2003-01-21,132.730565209158
2003-01-22,122.34185039969
2003-01-23,113.502905203255
2003-01-24,105.527459735831
2003-01-25,94.4459933769471
2003-01-26,88.4211115253798
2003-01-27,83.0565253032962
2003-01-28,77.9898957703147
2003-01-29,73.1552196352617
2003-01-30,66.9448147547053
2003-01-31,61.1421787940845
2003-02-01,56.4436779716105
2003-02-02,51.6641058248098
2003-02-03,47.9849059477159
2003-02-04,46.3138974531187
2003-02-05,212.894187908135
2003-02-06,909296.483304487
2003-02-07,18191362.7731711
2003-02-08,40551983.07766
2003-02-09,18750674.8312523
2003-02-10,7432481.74491221
2003-02-11,3206008.12706042
2003-02-12,1572619.7366514
2003-02-13,857886.480019844
2003-02-14,511784.751967369
2003-02-15,326994.038348257
2003-02-16,220885.230918675
2003-02-17,155283.169638487
2003-02-18,112080.930748185
2003-02-19,82455.9290557322
2003-02-20,61969.5251258219
2003-02-21,47751.5451398263
2003-02-22,37989.2638059032
2003-02-23,33354.5435437292
2003-02-24,29053.6339702878
2003-02-25,25823.872050902
2003-02-26,44454.2552458364
2003-02-27,325763.329535245
2003-02-28,1369913.91701773
2003-03-01,2387085.30511994
2003-03-02,2694960.04380523
2003-03-03,3600278.30176776
2003-03-04,3073925.11844029
2003-03-05,1907198.50750708
2003-03-06,1077627.04044037
2003-03-07,612173.439853555
2003-03-08,362060.144034562
2003-03-09,224906.280645768
2003-03-10,147669.510057608
2003-03-11,102973.297563738
2003-03-12,76425.7264621609
2003-03-13,60135.5026824634
2003-03-14,48566.3495495036
2003-03-15,39358.8487115135
2003-03-16,32019.7353683851
2003-03-17,26625.6261107403
2003-03-18,22576.1309368874
2003-03-19,19667.6199040671
2003-03-20,17618.9802308386
2003-03-21,16636.4615678426
2003-03-22,15916.0933491162
2003-03-23,15680.8931220424
2003-03-24,14845.5242063912
2003-03-25,13890.1191834255
2003-03-26,12899.1803295512
2003-03-27,12012.4431750889
2003-03-28,11662.7011640065
2003-03-29,11602.7898019186
2003-03-30,11391.7381704864
2003-03-31,10908.3912646748
2003-04-01,10293.566163264
2003-04-02,9701.10324600375
2003-04-03,9178.1508636359
2003-04-04,8954.65541101436
2003-04-05,8871.24615998015
2003-04-06,8672.28110744448
2003-04-07,8381.73630747439
2003-04-08,8001.5702634682
2003-04-09,7632.22351361703
2003-04-10,7309.12455076182
2003-04-11,7039.74333324331
2003-04-12,6759.65890501079
2003-04-13,6428.39441756463
2003-04-14,6119.29798377115
2003-04-15,5850.68973483372
2003-04-16,5611.85312505896
2003-04-17,5532.26279543943
2003-04-18,5538.81968583463
2003-04-19,5515.08387806712
2003-04-20,5422.50832380548
2003-04-21,5279.55165452948
2003-04-22,5157.66482201559
2003-04-23,5066.26992751194
2003-04-24,4966.73026784584
2003-04-25,4867.67084906559
2003-04-26,4835.00213117368
2003-04-27,5762.93161715917
2003-04-28,6067.94525137035
2003-04-29,6153.1841010412
2003-04-30,6026.49505410796
2003-05-01,5755.2068031615
2003-05-02,5661.8852918998
2003-05-03,5521.82457617491
2003-05-04,5383.10721404092
2003-05-05,5228.86360866384
2003-05-06,5043.81778263902
2003-05-07,4834.4380268543
2003-05-08,4614.46264720582
2003-05-09,4408.66306017986
2003-05-10,4264.3355530472
2003-05-11,4161.87789660441
2003-05-12,4118.28355998453
2003-05-13,4098.13416498725
2003-05-14,4062.29929520017
2003-05-15,4006.86134345636
2003-05-16,3918.24561522139
2003-05-17,3783.00539752664
2003-05-18,3601.53230196173
2003-05-19,3384.48332587013
2003-05-20,3146.87989771568
2003-05-21,2913.85820229423
2003-05-22,2711.58391396801
2003-05-23,2556.91918025337
2003-05-24,2455.42707758649
2003-05-25,2400.69637231136
2003-05-26,2380.85018923437
2003-05-27,2384.36448450715
2003-05-28,2408.20067930911
2003-05-29,2465.49782710475
2003-05-30,2554.43064972731
2003-05-31,2660.66634683081
2003-06-01,2776.15026568282
2003-06-02,2861.7700197054
2003-06-03,2902.87851123425
2003-06-04,3023.49616546434
2003-06-05,3054.82062193468
2003-06-06,3027.08127035906
2003-06-07,2972.69483629524
2003-06-08,2913.43352680274
2003-06-09,2838.39088342831
2003-06-10,2767.70406003475
2003-06-11,2715.02423890949
2003-06-12,2675.54063549385
2003-06-13,2634.62539405266
2003-06-14,2581.85726652604
2003-06-15,2520.75223633645
2003-06-16,2470.07281101326
2003-06-17,2442.83163308514
2003-06-18,2443.3184156048
2003-06-19,2458.39281426172
2003-06-20,2481.5821815184
2003-06-21,2492.3992573323
2003-06-22,2501.47760405891
2003-06-23,2505.07107412191
2003-06-24,2531.07099191456
2003-06-25,2625.43411935566
2003-06-26,2801.68877736678
2003-06-27,2924.61624998083
2003-06-28,2962.41743307774
2003-06-29,2903.79444474441
2003-06-30,2764.43928211308
2003-07-01,2591.02410978139
2003-07-02,2519.62314043701
2003-07-03,2377.12334012499
2003-07-04,2225.79443684999
2003-07-05,2069.27653846722
2003-07-06,1913.64937058347
2003-07-07,1765.42691515354
2003-07-08,1630.7160365309
2003-07-09,1525.37513258883
2003-07-10,1422.3101722053
2003-07-11,1338.69767705256
2003-07-12,1272.29445255144
2003-07-13,1222.57045224975
2003-07-14,1181.47190239772
2003-07-15,1145.33823810847
2003-07-16,1110.1078655425
2003-07-17,1073.40619270188
2003-07-18,1034.44089350368
2003-07-19,994.987855352194
2003-07-20,957.199040622689
2003-07-21,923.041755933698
2003-07-22,893.252926807315
2003-07-23,868.322750077105
2003-07-24,850.748032413215
2003-07-25,846.296226156995
2003-07-26,849.058111485803
2003-07-27,856.944168026223
2003-07-28,865.557521688389
2003-07-29,870.606886314758
2003-07-30,869.202510780181
2003-07-31,860.13975733675
2003-08-01,841.331775414643
2003-08-02,817.288776901827
2003-08-03,790.026767878981
2003-08-04,761.774526800361
2003-08-05,734.348344180079
2003-08-06,708.688077264677
2003-08-07,685.625837193633
2003-08-08,667.564564932837
2003-08-09,651.672780695498
2003-08-10,637.622133198455
2003-08-11,624.909683298136
2003-08-12,613.234354802374
2003-08-13,602.631281738315
2003-08-14,593.249804002795
2003-08-15,585.454806805793
2003-08-16,1332.13830109038
2003-08-17,2498.91972308381
2003-08-18,3220.92117836502
2003-08-19,3874.2228693525
2003-08-20,4439.124885928
2003-08-21,4895.10346581121
2003-08-22,5212.27324417654
2003-08-23,5373.6264641553
2003-08-24,5407.68296878382
2003-08-25,5418.11687401259
2003-08-26,5254.28782786456
2003-08-27,5002.0935297557
2003-08-28,4695.17451933261
2003-08-29,4365.66471381996
2003-08-30,4034.4691676216
2003-08-31,3715.89089547839
2003-09-01,3479.95146074837
2003-09-02,3228.4251453943
2003-09-03,2999.83146697345
2003-09-04,2790.68400230191
2003-09-05,2598.26303166791
2003-09-06,2419.76280064553
2003-09-07,2255.55434463427
2003-09-08,2102.96251861634
2003-09-09,1960.90794517603
2003-09-10,1829.47384575837
2003-09-11,1708.66906279197
2003-09-12,1597.40181423698
2003-09-13,1496.3740325661
2003-09-14,1404.97725864088
2003-09-15,1323.89395005849
2003-09-16,1251.53131941606
2003-09-17,1187.26530271828
2003-09-18,1130.95153009023
2003-09-19,1081.26479783833
2003-09-20,1037.70666290139
2003-09-21,999.453509839365
2003-09-22,965.960404214026
2003-09-23,936.686103821111
2003-09-24,911.125763714528
2003-09-25,888.712101135145
2003-09-26,869.01394487813
2003-09-27,851.643692847829
2003-09-28,836.449442072664
2003-09-29,823.00980277253
2003-09-30,811.171548113381
2003-10-01,799.873602453341
2003-10-02,792.577621348718
2003-10-03,791.733632135532
2003-10-04,799.981470281304
2003-10-05,818.2321696724
2003-10-06,845.914489884777
2003-10-07,910.237782937516
2003-10-08,1177.65170858184
2003-10-09,1371.8847954914
2003-10-10,1535.84378252722
2003-10-11,1663.64506936025
2003-10-12,1732.53186727383
2003-10-13,1754.22245761155
2003-10-14,1744.07205827089
2003-10-15,1716.49152125856
2003-10-16,1682.37594763192
2003-10-17,1668.29610415729
2003-10-18,1653.97534968685
2003-10-19,1646.11485825712
2003-10-20,1635.92986467241
2003-10-21,1626.88276545958
2003-10-22,1607.68046201029
2003-10-23,1584.69859515268
2003-10-24,1578.99135556044
2003-10-25,1610.34129227471
2003-10-26,1626.85574579125
2003-10-27,1687.82060261901
2003-10-28,1699.51613252026
2003-10-29,1697.86651410234
2003-10-30,1687.80544252015
2003-10-31,1674.88760892289
2003-11-01,1813.92252838081
2003-11-02,1865.16089781767
2003-11-03,1885.74026531784
2003-11-04,1881.34504225752
2003-11-05,1858.40640988394
2003-11-06,1823.4056070027
2003-11-07,1781.24638215289
2003-11-08,1736.31322442734
2003-11-09,1690.87076494058
2003-11-10,1646.70622057898
2003-11-11,1664.53821164466
2003-11-12,1628.49204624378
2003-11-13,1593.63083513947
2003-11-14,1560.34571378373
2003-11-15,1528.29340254845
2003-11-16,1498.20692508522
2003-11-17,1470.16575153784
2003-11-18,1444.7066506748
2003-11-19,1421.88781083399
2003-11-20,1401.7314182847
2003-11-21,1383.46872205883
2003-11-22,1367.69535931824
2003-11-23,1960.916758243
2003-11-24,2145.40754878872
2003-11-25,2288.99273578679
2003-11-26,2387.89348915619
2003-11-27,2435.11662847662
2003-11-28,2438.35230586236
2003-11-29,2407.89894791766
2003-11-30,2354.13362781225
2003-12-01,2287.72275466413
2003-12-02,2214.30441518963
2003-12-03,2140.11619270111
2003-12-04,2136.46529428659
2003-12-05,2111.66306804647
2003-12-06,2860.87901278319
2003-12-07,3038.88495082957
2003-12-08,3151.70044700631
2003-12-09,3201.00038955077
2003-12-10,5007.83318042759
2003-12-11,5416.29076507509
2003-12-12,7270.77178689831
2003-12-13,8524.98833960314
2003-12-14,9641.45714639714
2003-12-15,11145.1730618031
2003-12-16,11746.7532538177
2003-12-17,11726.1525657376
2003-12-18,11178.6779679247
2003-12-19,10294.4976158896
2003-12-20,9262.70083486623
2003-12-21,8223.74885153206
2003-12-22,7292.39731740361
2003-12-23,6538.53478613759
2003-12-24,5916.37456090641
2003-12-25,5390.3176793029
2003-12-26,4965.9843121536
2003-12-27,4592.13180079906
2003-12-28,4264.59941276576
2003-12-29,3964.85189334251
2003-12-30,3716.11514831001
2003-12-31,3470.8698277868
2004-01-01,3302.32580236136
2004-01-02,3115.58844971059
2004-01-03,2925.70687383256
2004-01-04,2759.43438806202
2004-01-05,2617.60628266059
2004-01-06,2489.86952065573
2004-01-07,2375.27289610917
2004-01-08,2330.57850573181
2004-01-09,2683.92871197584
2004-01-10,3071.48450806788
2004-01-11,5034.65828682902
2004-01-12,7363.96608178526
2004-01-13,10165.1088731083
2004-01-14,12931.825818502
2004-01-15,15439.6023312713
2004-01-16,14316.2430526122
2004-01-17,17829.6316977859
2004-01-18,18056.9762054731
2004-01-19,17992.2299327771
2004-01-20,17675.852181597
2004-01-21,17017.2580902007
2004-01-22,15948.2846510736
2004-01-23,14515.6255865014
2004-01-24,12858.116786994
2004-01-25,11140.2161956572
2004-01-26,9459.8903295225
2004-01-27,7917.56604435039
2004-01-28,6558.25046418455
2004-01-29,5418.86976276858
2004-01-30,4460.86856944809
2004-01-31,3669.76567134009
2004-02-01,2950.90230009899
2004-02-02,2421.29821073794
2004-02-03,9151.54656178399
2004-02-04,694521.564976067
2004-02-05,1580645.18032366
2004-02-06,1406886.8579302
2004-02-07,935742.154619916
2004-02-08,577634.640688599
2004-02-09,358810.294211774
2004-02-10,229254.321156365
2004-02-11,151192.368422963
2004-02-12,102718.604660297
2004-02-13,71695.3237405003
2004-02-14,51263.7397072057
2004-02-15,37448.9990543759
2004-02-16,27893.197420898
2004-02-17,21203.9104600344
2004-02-18,16613.4194141461
2004-02-19,12971.5524826749
2004-02-20,10312.4831079898
2004-02-21,8327.05570023533
2004-02-22,6813.04207753835
2004-02-23,5668.39763327459
2004-02-24,4852.34871532595
2004-02-25,4158.6113582399
2004-02-26,5991.76995820358
2004-02-27,13418.6180229474
2004-02-28,32545.5097789732
2004-02-29,57847.7593632006
2004-03-01,75922.8709556692
2004-03-02,80431.0596860241
2004-03-03,74514.6746978037
2004-03-04,63740.1718004214
2004-03-05,52389.2206937116
2004-03-06,243689.646337847
2004-03-07,2047822.77436618
2004-03-08,2309439.16885765
2004-03-09,1534180.96054266
2004-03-10,901707.708995023
2004-03-11,531484.585806668
2004-03-12,325280.638484556
2004-03-13,207827.612854044
2004-03-14,137975.101032442
2004-03-15,94646.5056118991
2004-03-16,66919.0916973016
2004-03-17,48636.0763838162
2004-03-18,36242.5136847236
2004-03-19,27651.7889922595
2004-03-20,21589.9046533765
2004-03-21,17349.2278981465
2004-03-22,14314.1439655939
2004-03-23,12113.1213013282
2004-03-24,10406.706852687
2004-03-25,8987.5591092883
2004-03-26,7761.91285195978
2004-03-27,6708.67728703012
